"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Drug/Alcohol Induced Cause"	"Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Iowa"	"19"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	159428	3298420	4833.5
	"Census Region 2: Midwest"	"CENS-R2"	"Iowa"	"19"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	31	1537007	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Iowa"	"19"	"85+ years"	"85+"	"All other drug-induced causes"	"D9"	19	1537007	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Iowa"	"19"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	81	1537007	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"Iowa"	"19"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	222501	1537007	14476.3
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	5537	819057	676.0
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"1-4 years"	"1-4"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	10	3278590	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	1036	3278590	31.6
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	1356	8342510	16.3
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	337	8691326	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	70	8691326	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	28	8691326	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	17	8691326	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"15-24 years"	"15-24"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	8691326	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"15-24 years"	"15-24"	"All other alcohol-induced causes"	"A9"	18	8691326	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"15-24 years"	"15-24"	"All other non-drug and non-alcohol causes"	"O9"	6057	8691326	69.7
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	770	7678666	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	147	7678666	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	81	7678666	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"25-34 years"	"25-34"	"All other drug-induced causes"	"D9"	41	7678666	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	41	7678666	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	160	7678666	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	6902	7678666	89.9
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1074	7734601	13.9
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	234	7734601	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	101	7734601	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	82	7734601	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	78	7734601	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	539	7734601	7.0
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	11769	7734601	152.2
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1136	7909503	14.4
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	297	7909503	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	134	7909503	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	124	7909503	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	116	7909503	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	1317	7909503	16.7
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	28699	7909503	362.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	506	6507600	7.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	185	6507600	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	58	6507600	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	86	6507600	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	66	6507600	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	1397	6507600	21.5
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	55711	6507600	856.1
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	102	4238160	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	57	4238160	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	4238160	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	36	4238160	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"65-74 years"	"65-74"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	4238160	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	643	4238160	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	84846	4238160	2002.0
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	30	2706052	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	23	2706052	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	43	2706052	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	199	2706052	7.4
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	137999	2706052	5099.6
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	24	1231671	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"85+ years"	"85+"	"All other drug-induced causes"	"D9"	22	1231671	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	44	1231671	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"Kansas"	"20"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	180665	1231671	14668.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	7447	1445419	515.2
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	1316	5824548	22.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"5-14 years"	"5-14"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	11	15061223	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	1974	15061223	13.1
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	703	15225650	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	91	15225650	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	53	15225650	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	43	15225650	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"15-24 years"	"15-24"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	40	15225650	0.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"15-24 years"	"15-24"	"All other alcohol-induced causes"	"A9"	15	15225650	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"15-24 years"	"15-24"	"All other non-drug and non-alcohol causes"	"O9"	7785	15225650	51.1
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1498	14845766	10.1
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	198	14845766	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	91	14845766	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"25-34 years"	"25-34"	"All other drug-induced causes"	"D9"	60	14845766	0.4
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	76	14845766	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	242	14845766	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	9380	14845766	63.2
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1516	15339796	9.9
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	376	15339796	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	147	15339796	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	113	15339796	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	174	15339796	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	1033	15339796	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	16760	15339796	109.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1724	15637045	11.0
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	442	15637045	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	164	15637045	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	170	15637045	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	300	15637045	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	2549	15637045	16.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	41478	15637045	265.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	846	12523538	6.8
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	323	12523538	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	90	12523538	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"55-64 years"	"55-64"	"All other drug-induced causes"	"D9"	247	12523538	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"55-64 years"	"55-64"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	242	12523538	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"55-64 years"	"55-64"	"All other alcohol-induced causes"	"A9"	2829	12523538	22.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"55-64 years"	"55-64"	"All other non-drug and non-alcohol causes"	"O9"	80481	12523538	642.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	160	7811715	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	87	7811715	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"65-74 years"	"65-74"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	18	7811715	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"65-74 years"	"65-74"	"All other drug-induced causes"	"D9"	263	7811715	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"65-74 years"	"65-74"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	85	7811715	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"65-74 years"	"65-74"	"All other alcohol-induced causes"	"A9"	1506	7811715	19.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"65-74 years"	"65-74"	"All other non-drug and non-alcohol causes"	"O9"	127068	7811715	1626.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	59	4785309	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"75-84 years"	"75-84"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	35	4785309	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"75-84 years"	"75-84"	"All other drug-induced causes"	"D9"	135	4785309	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"75-84 years"	"75-84"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	14	4785309	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"75-84 years"	"75-84"	"All other alcohol-induced causes"	"A9"	553	4785309	11.6
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"75-84 years"	"75-84"	"All other non-drug and non-alcohol causes"	"O9"	214707	4785309	4486.8
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"85+ years"	"85+"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	49	2196985	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"85+ years"	"85+"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	10	2196985	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"85+ years"	"85+"	"All other drug-induced causes"	"D9"	87	2196985	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"85+ years"	"85+"	"All other alcohol-induced causes"	"A9"	138	2196985	6.3
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"85+ years"	"85+"	"All other non-drug and non-alcohol causes"	"O9"	308871	2196985	14058.9
	"Census Region 2: Midwest"	"CENS-R2"	"Minnesota"	"27"	"Not Stated"	"NS"	"All other non-drug and non-alcohol causes"	"O9"	12	Not Applicable	Not Applicable
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"< 1 year"	"1"	"All other non-drug and non-alcohol causes"	"O9"	11230	1577414	711.9
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"1-4 years"	"1-4"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	10	6343781	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"1-4 years"	"1-4"	"All other non-drug and non-alcohol causes"	"O9"	1997	6343781	31.5
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"5-14 years"	"5-14"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	15	16546152	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"5-14 years"	"5-14"	"All other non-drug and non-alcohol causes"	"O9"	2794	16546152	16.9
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1555	17256042	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	138	17256042	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	26	17256042	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	75	17256042	0.4
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"All other drug-induced causes"	"D9"	33	17256042	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	17256042	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"All other alcohol-induced causes"	"A9"	28	17256042	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"15-24 years"	"15-24"	"All other non-drug and non-alcohol causes"	"O9"	14009	17256042	81.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	3573	16166856	22.1
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	288	16166856	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	27	16166856	0.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	164	16166856	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"All other drug-induced causes"	"D9"	78	16166856	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	87	16166856	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"All other alcohol-induced causes"	"A9"	281	16166856	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"25-34 years"	"25-34"	"All other non-drug and non-alcohol causes"	"O9"	16880	16166856	104.4
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	3932	16540574	23.8
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	568	16540574	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	23	16540574	0.1
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	251	16540574	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"All other drug-induced causes"	"D9"	133	16540574	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	117	16540574	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"All other alcohol-induced causes"	"A9"	1218	16540574	7.4
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"35-44 years"	"35-44"	"All other non-drug and non-alcohol causes"	"O9"	30130	16540574	182.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	3625	17125000	21.2
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	624	17125000	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	11	17125000	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	258	17125000	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"All other drug-induced causes"	"D9"	159	17125000	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	172	17125000	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"All other alcohol-induced causes"	"A9"	2634	17125000	15.4
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"45-54 years"	"45-54"	"All other non-drug and non-alcohol causes"	"O9"	72846	17125000	425.4
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	1712	14459051	11.8
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	381	14459051	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Missouri"	"29"	"55-64 years"	"55-64"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	115	14459051	0.8
